 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270900 Tanque d'Arca
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";250;248;498
"De 5 a 9 anos";273;273;546
"De 10 a 14 anos";306;296;602
"De 15 a 19 anos";329;302;631
"De 20 a 24 anos";291;283;574
"De 25 a 29 anos";260;261;521
"De 30 a 34 anos";248;244;492
"De 35 a 39 anos";214;219;433
"De 40 a 44 anos";186;192;378
"De 45 a 49 anos";163;168;331
"De 50 a 54 anos";125;152;277
"De 55 a 59 anos";106;135;241
"De 60 a 64 anos";98;123;221
"De 65 a 69 anos";93;103;196
"De 70 a 74 anos";66;83;149
"De 75 a 79 anos";50;65;115
"De 80 anos ou mais";50;58;108
"Total";3108;3205;6313
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

