 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510775 Salto do Céu
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";126;119;245
"De 5 a 9 anos";125;109;234
"De 10 a 14 anos";126;129;255
"De 15 a 19 anos";150;136;286
"De 20 a 24 anos";155;156;311
"De 25 a 29 anos";136;124;260
"De 30 a 34 anos";140;143;283
"De 35 a 39 anos";135;143;278
"De 40 a 44 anos";132;137;269
"De 45 a 49 anos";137;120;257
"De 50 a 54 anos";102;102;204
"De 55 a 59 anos";89;77;166
"De 60 a 64 anos";73;70;143
"De 65 a 69 anos";67;62;129
"De 70 a 74 anos";51;45;96
"De 75 a 79 anos";46;31;77
"De 80 anos ou mais";46;40;86
"Total";1836;1743;3579
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

