 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270340 Jacaré dos Homens
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";338;325;663
"De 5 a 9 anos";336;355;691
"De 10 a 14 anos";345;327;672
"De 15 a 19 anos";315;331;646
"De 20 a 24 anos";285;290;575
"De 25 a 29 anos";235;208;443
"De 30 a 34 anos";191;180;371
"De 35 a 39 anos";168;178;346
"De 40 a 44 anos";146;170;316
"De 45 a 49 anos";127;126;253
"De 50 a 54 anos";99;103;202
"De 55 a 59 anos";76;85;161
"De 60 a 64 anos";68;74;142
"De 65 a 69 anos";48;57;105
"De 70 a 74 anos";36;45;81
"De 75 a 79 anos";26;30;56
"De 80 anos ou mais";27;45;72
"Total";2866;2929;5795
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

