 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352290 Itapuí
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";495;496;991
"De 5 a 9 anos";497;466;963
"De 10 a 14 anos";534;458;992
"De 15 a 19 anos";500;514;1014
"De 20 a 24 anos";594;519;1113
"De 25 a 29 anos";564;508;1072
"De 30 a 34 anos";481;463;944
"De 35 a 39 anos";454;406;860
"De 40 a 44 anos";399;422;821
"De 45 a 49 anos";406;385;791
"De 50 a 54 anos";370;355;725
"De 55 a 59 anos";279;300;579
"De 60 a 64 anos";202;218;420
"De 65 a 69 anos";152;154;306
"De 70 a 74 anos";132;154;286
"De 75 a 79 anos";75;116;191
"De 80 anos ou mais";90;136;226
"Total";6224;6070;12294
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

