 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251510 São Sebastião de Lagoa de Roça
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";493;467;960
"De 5 a 9 anos";549;531;1080
"De 10 a 14 anos";529;525;1054
"De 15 a 19 anos";528;518;1046
"De 20 a 24 anos";507;536;1043
"De 25 a 29 anos";418;458;876
"De 30 a 34 anos";375;391;766
"De 35 a 39 anos";371;358;729
"De 40 a 44 anos";305;340;645
"De 45 a 49 anos";279;274;553
"De 50 a 54 anos";214;212;426
"De 55 a 59 anos";197;224;421
"De 60 a 64 anos";174;208;382
"De 65 a 69 anos";142;178;320
"De 70 a 74 anos";117;148;265
"De 75 a 79 anos";86;109;195
"De 80 anos ou mais";117;127;244
"Total";5401;5604;11005
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

