 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421440 Rio das Antas
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";232;221;453
"De 5 a 9 anos";223;201;424
"De 10 a 14 anos";216;193;409
"De 15 a 19 anos";244;218;462
"De 20 a 24 anos";259;232;491
"De 25 a 29 anos";247;231;478
"De 30 a 34 anos";245;219;464
"De 35 a 39 anos";217;203;420
"De 40 a 44 anos";216;194;410
"De 45 a 49 anos";221;195;416
"De 50 a 54 anos";208;206;414
"De 55 a 59 anos";193;180;373
"De 60 a 64 anos";157;159;316
"De 65 a 69 anos";119;126;245
"De 70 a 74 anos";88;94;182
"De 75 a 79 anos";64;67;131
"De 80 anos ou mais";59;78;137
"Total";3208;3017;6225
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

