 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355395 Tarumã
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";572;499;1071
"De 5 a 9 anos";558;498;1056
"De 10 a 14 anos";575;523;1098
"De 15 a 19 anos";584;539;1123
"De 20 a 24 anos";619;596;1215
"De 25 a 29 anos";585;543;1128
"De 30 a 34 anos";532;525;1057
"De 35 a 39 anos";490;515;1005
"De 40 a 44 anos";478;466;944
"De 45 a 49 anos";431;410;841
"De 50 a 54 anos";316;316;632
"De 55 a 59 anos";246;239;485
"De 60 a 64 anos";187;175;362
"De 65 a 69 anos";144;153;297
"De 70 a 74 anos";96;101;197
"De 75 a 79 anos";55;77;132
"De 80 anos ou mais";52;75;127
"Total";6520;6250;12770
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

