 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210825 Pedro do Rosário
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1466;1401;2867
"De 5 a 9 anos";1389;1277;2666
"De 10 a 14 anos";1469;1326;2795
"De 15 a 19 anos";1364;1232;2596
"De 20 a 24 anos";1226;1161;2387
"De 25 a 29 anos";1047;987;2034
"De 30 a 34 anos";971;967;1938
"De 35 a 39 anos";868;881;1749
"De 40 a 44 anos";719;650;1369
"De 45 a 49 anos";536;508;1044
"De 50 a 54 anos";485;483;968
"De 55 a 59 anos";381;373;754
"De 60 a 64 anos";294;278;572
"De 65 a 69 anos";240;252;492
"De 70 a 74 anos";202;160;362
"De 75 a 79 anos";137;121;258
"De 80 anos ou mais";156;137;293
"Total";12950;12194;25144
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

