 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353590 Paranapuã
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";117;108;225
"De 5 a 9 anos";148;146;294
"De 10 a 14 anos";170;147;317
"De 15 a 19 anos";166;146;312
"De 20 a 24 anos";142;132;274
"De 25 a 29 anos";140;140;280
"De 30 a 34 anos";171;150;321
"De 35 a 39 anos";138;144;282
"De 40 a 44 anos";130;142;272
"De 45 a 49 anos";144;120;264
"De 50 a 54 anos";122;126;248
"De 55 a 59 anos";99;105;204
"De 60 a 64 anos";98;85;183
"De 65 a 69 anos";75;78;153
"De 70 a 74 anos";65;58;123
"De 75 a 79 anos";44;41;85
"De 80 anos ou mais";31;43;74
"Total";2000;1911;3911
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

