 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240190 Caiçara do Rio do Vento
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";134;127;261
"De 5 a 9 anos";151;164;315
"De 10 a 14 anos";168;161;329
"De 15 a 19 anos";181;183;364
"De 20 a 24 anos";176;167;343
"De 25 a 29 anos";134;115;249
"De 30 a 34 anos";120;109;229
"De 35 a 39 anos";102;95;197
"De 40 a 44 anos";95;89;184
"De 45 a 49 anos";76;80;156
"De 50 a 54 anos";47;77;124
"De 55 a 59 anos";57;57;114
"De 60 a 64 anos";55;50;105
"De 65 a 69 anos";35;37;72
"De 70 a 74 anos";35;31;66
"De 75 a 79 anos";16;27;43
"De 80 anos ou mais";28;40;68
"Total";1610;1609;3219
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

