 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231400 Várzea Alegre
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1612;1567;3179
"De 5 a 9 anos";1776;1759;3535
"De 10 a 14 anos";1917;1835;3752
"De 15 a 19 anos";1917;1954;3871
"De 20 a 24 anos";1741;1781;3522
"De 25 a 29 anos";1354;1461;2815
"De 30 a 34 anos";1158;1282;2440
"De 35 a 39 anos";1134;1201;2335
"De 40 a 44 anos";1088;1143;2231
"De 45 a 49 anos";929;1016;1945
"De 50 a 54 anos";769;872;1641
"De 55 a 59 anos";764;851;1615
"De 60 a 64 anos";631;746;1377
"De 65 a 69 anos";635;715;1350
"De 70 a 74 anos";428;511;939
"De 75 a 79 anos";316;352;668
"De 80 anos ou mais";368;418;786
"Total";18537;19464;38001
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

