 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412610 São Tomé
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";205;193;398
"De 5 a 9 anos";228;210;438
"De 10 a 14 anos";246;240;486
"De 15 a 19 anos";264;241;505
"De 20 a 24 anos";228;220;448
"De 25 a 29 anos";226;201;427
"De 30 a 34 anos";192;196;388
"De 35 a 39 anos";205;227;432
"De 40 a 44 anos";195;201;396
"De 45 a 49 anos";166;178;344
"De 50 a 54 anos";140;136;276
"De 55 a 59 anos";116;103;219
"De 60 a 64 anos";89;89;178
"De 65 a 69 anos";69;65;134
"De 70 a 74 anos";54;60;114
"De 75 a 79 anos";40;48;88
"De 80 anos ou mais";32;45;77
"Total";2695;2653;5348
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

