 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240880 Parazinho
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";245;233;478
"De 5 a 9 anos";233;218;451
"De 10 a 14 anos";265;252;517
"De 15 a 19 anos";232;273;505
"De 20 a 24 anos";207;246;453
"De 25 a 29 anos";236;222;458
"De 30 a 34 anos";214;182;396
"De 35 a 39 anos";164;156;320
"De 40 a 44 anos";133;137;270
"De 45 a 49 anos";136;122;258
"De 50 a 54 anos";114;109;223
"De 55 a 59 anos";85;89;174
"De 60 a 64 anos";68;81;149
"De 65 a 69 anos";77;79;156
"De 70 a 74 anos";57;69;126
"De 75 a 79 anos";39;42;81
"De 80 anos ou mais";54;69;123
"Total";2559;2579;5138
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

