 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312660 Francisco Dumont
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";218;208;426
"De 5 a 9 anos";209;187;396
"De 10 a 14 anos";199;189;388
"De 15 a 19 anos";220;214;434
"De 20 a 24 anos";229;235;464
"De 25 a 29 anos";223;189;412
"De 30 a 34 anos";196;207;403
"De 35 a 39 anos";200;180;380
"De 40 a 44 anos";175;164;339
"De 45 a 49 anos";154;132;286
"De 50 a 54 anos";150;126;276
"De 55 a 59 anos";138;100;238
"De 60 a 64 anos";115;91;206
"De 65 a 69 anos";87;83;170
"De 70 a 74 anos";55;47;102
"De 75 a 79 anos";46;41;87
"De 80 anos ou mais";66;58;124
"Total";2680;2451;5131
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

