 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260200 Bodocó
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1986;1918;3904
"De 5 a 9 anos";2151;1998;4149
"De 10 a 14 anos";1966;1835;3801
"De 15 a 19 anos";2017;1883;3900
"De 20 a 24 anos";1788;1671;3459
"De 25 a 29 anos";1383;1341;2724
"De 30 a 34 anos";1102;1097;2199
"De 35 a 39 anos";992;995;1987
"De 40 a 44 anos";819;876;1695
"De 45 a 49 anos";683;765;1448
"De 50 a 54 anos";580;651;1231
"De 55 a 59 anos";537;603;1140
"De 60 a 64 anos";419;471;890
"De 65 a 69 anos";366;401;767
"De 70 a 74 anos";246;297;543
"De 75 a 79 anos";179;195;374
"De 80 anos ou mais";220;260;480
"Total";17434;17257;34691
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

