 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431405 Parobé
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2124;2028;4152
"De 5 a 9 anos";2061;1968;4029
"De 10 a 14 anos";2259;2192;4451
"De 15 a 19 anos";2590;2600;5190
"De 20 a 24 anos";2496;2469;4965
"De 25 a 29 anos";2221;2278;4499
"De 30 a 34 anos";2145;2274;4419
"De 35 a 39 anos";2003;2069;4072
"De 40 a 44 anos";2002;2090;4092
"De 45 a 49 anos";1940;2062;4002
"De 50 a 54 anos";1758;1832;3590
"De 55 a 59 anos";1229;1357;2586
"De 60 a 64 anos";894;937;1831
"De 65 a 69 anos";594;684;1278
"De 70 a 74 anos";385;467;852
"De 75 a 79 anos";254;328;582
"De 80 anos ou mais";231;389;620
"Total";27186;28024;55210
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

