 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421755 Serra Alta
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";88;100;188
"De 5 a 9 anos";112;110;222
"De 10 a 14 anos";140;160;300
"De 15 a 19 anos";175;171;346
"De 20 a 24 anos";140;120;260
"De 25 a 29 anos";110;100;210
"De 30 a 34 anos";101;98;199
"De 35 a 39 anos";109;132;241
"De 40 a 44 anos";160;134;294
"De 45 a 49 anos";140;142;282
"De 50 a 54 anos";102;101;203
"De 55 a 59 anos";80;81;161
"De 60 a 64 anos";67;65;132
"De 65 a 69 anos";52;55;107
"De 70 a 74 anos";46;53;99
"De 75 a 79 anos";27;32;59
"De 80 anos ou mais";17;27;44
"Total";1666;1681;3347
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

