 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260490 Cumaru
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";362;346;708
"De 5 a 9 anos";385;373;758
"De 10 a 14 anos";386;404;790
"De 15 a 19 anos";420;410;830
"De 20 a 24 anos";449;420;869
"De 25 a 29 anos";409;382;791
"De 30 a 34 anos";403;405;808
"De 35 a 39 anos";396;405;801
"De 40 a 44 anos";378;366;744
"De 45 a 49 anos";323;338;661
"De 50 a 54 anos";313;351;664
"De 55 a 59 anos";292;301;593
"De 60 a 64 anos";240;260;500
"De 65 a 69 anos";195;233;428
"De 70 a 74 anos";160;189;349
"De 75 a 79 anos";116;154;270
"De 80 anos ou mais";141;201;342
"Total";5368;5538;10906
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

