 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316630 Sericita
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";271;259;530
"De 5 a 9 anos";265;254;519
"De 10 a 14 anos";242;241;483
"De 15 a 19 anos";267;263;530
"De 20 a 24 anos";307;274;581
"De 25 a 29 anos";308;279;587
"De 30 a 34 anos";288;282;570
"De 35 a 39 anos";315;286;601
"De 40 a 44 anos";291;253;544
"De 45 a 49 anos";252;227;479
"De 50 a 54 anos";227;221;448
"De 55 a 59 anos";190;178;368
"De 60 a 64 anos";177;147;324
"De 65 a 69 anos";122;117;239
"De 70 a 74 anos";92;108;200
"De 75 a 79 anos";64;75;139
"De 80 anos ou mais";82;109;191
"Total";3760;3573;7333
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

