 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231170 Reriutaba
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1128;1069;2197
"De 5 a 9 anos";1252;1158;2410
"De 10 a 14 anos";1188;1109;2297
"De 15 a 19 anos";1152;1090;2242
"De 20 a 24 anos";921;886;1807
"De 25 a 29 anos";694;711;1405
"De 30 a 34 anos";631;635;1266
"De 35 a 39 anos";602;577;1179
"De 40 a 44 anos";538;527;1065
"De 45 a 49 anos";443;502;945
"De 50 a 54 anos";416;455;871
"De 55 a 59 anos";375;411;786
"De 60 a 64 anos";307;351;658
"De 65 a 69 anos";280;348;628
"De 70 a 74 anos";206;300;506
"De 75 a 79 anos";193;256;449
"De 80 anos ou mais";216;249;465
"Total";10542;10634;21176
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

