 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312595 Fervedouro
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";457;423;880
"De 5 a 9 anos";505;481;986
"De 10 a 14 anos";529;510;1039
"De 15 a 19 anos";505;471;976
"De 20 a 24 anos";485;450;935
"De 25 a 29 anos";472;434;906
"De 30 a 34 anos";445;375;820
"De 35 a 39 anos";370;329;699
"De 40 a 44 anos";356;314;670
"De 45 a 49 anos";279;299;578
"De 50 a 54 anos";278;258;536
"De 55 a 59 anos";207;197;404
"De 60 a 64 anos";180;166;346
"De 65 a 69 anos";119;127;246
"De 70 a 74 anos";101;102;203
"De 75 a 79 anos";61;66;127
"De 80 anos ou mais";55;82;137
"Total";5404;5084;10488
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

