 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240340 Equador
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";242;232;474
"De 5 a 9 anos";242;223;465
"De 10 a 14 anos";249;217;466
"De 15 a 19 anos";232;233;465
"De 20 a 24 anos";261;241;502
"De 25 a 29 anos";255;248;503
"De 30 a 34 anos";235;246;481
"De 35 a 39 anos";251;216;467
"De 40 a 44 anos";205;185;390
"De 45 a 49 anos";166;187;353
"De 50 a 54 anos";175;155;330
"De 55 a 59 anos";143;149;292
"De 60 a 64 anos";98;119;217
"De 65 a 69 anos";82;116;198
"De 70 a 74 anos";75;87;162
"De 75 a 79 anos";45;65;110
"De 80 anos ou mais";57;113;170
"Total";3013;3032;6045
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

