 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150803 Tracuateua
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1528;1461;2989
"De 5 a 9 anos";1566;1476;3042
"De 10 a 14 anos";1594;1442;3036
"De 15 a 19 anos";1505;1393;2898
"De 20 a 24 anos";1478;1456;2934
"De 25 a 29 anos";1417;1342;2759
"De 30 a 34 anos";1286;1182;2468
"De 35 a 39 anos";1114;1060;2174
"De 40 a 44 anos";985;827;1812
"De 45 a 49 anos";829;702;1531
"De 50 a 54 anos";681;597;1278
"De 55 a 59 anos";550;475;1025
"De 60 a 64 anos";451;385;836
"De 65 a 69 anos";342;313;655
"De 70 a 74 anos";246;235;481
"De 75 a 79 anos";171;172;343
"De 80 anos ou mais";174;221;395
"Total";15917;14739;30656
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

