 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350610 Bebedouro
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2651;2513;5164
"De 5 a 9 anos";2967;2857;5824
"De 10 a 14 anos";3073;3020;6093
"De 15 a 19 anos";3289;3196;6485
"De 20 a 24 anos";3492;3440;6932
"De 25 a 29 anos";3229;3327;6556
"De 30 a 34 anos";2943;2977;5920
"De 35 a 39 anos";2789;2892;5681
"De 40 a 44 anos";2595;2782;5377
"De 45 a 49 anos";2415;2620;5035
"De 50 a 54 anos";2117;2306;4423
"De 55 a 59 anos";1740;1914;3654
"De 60 a 64 anos";1343;1493;2836
"De 65 a 69 anos";1029;1231;2260
"De 70 a 74 anos";768;981;1749
"De 75 a 79 anos";560;778;1338
"De 80 anos ou mais";496;886;1382
"Total";37496;39213;76709
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

