 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290755 Caturama
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";281;268;549
"De 5 a 9 anos";294;267;561
"De 10 a 14 anos";329;282;611
"De 15 a 19 anos";406;301;707
"De 20 a 24 anos";339;303;642
"De 25 a 29 anos";395;348;743
"De 30 a 34 anos";367;391;758
"De 35 a 39 anos";380;379;759
"De 40 a 44 anos";365;338;703
"De 45 a 49 anos";285;270;555
"De 50 a 54 anos";262;267;529
"De 55 a 59 anos";238;228;466
"De 60 a 64 anos";234;258;492
"De 65 a 69 anos";195;196;391
"De 70 a 74 anos";166;163;329
"De 75 a 79 anos";122;108;230
"De 80 anos ou mais";123;168;291
"Total";4781;4535;9316
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

