 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220470 Inhuma
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";549;524;1073
"De 5 a 9 anos";566;548;1114
"De 10 a 14 anos";618;608;1226
"De 15 a 19 anos";688;653;1341
"De 20 a 24 anos";681;657;1338
"De 25 a 29 anos";581;590;1171
"De 30 a 34 anos";538;557;1095
"De 35 a 39 anos";533;582;1115
"De 40 a 44 anos";489;560;1049
"De 45 a 49 anos";462;494;956
"De 50 a 54 anos";455;449;904
"De 55 a 59 anos";368;397;765
"De 60 a 64 anos";285;342;627
"De 65 a 69 anos";220;274;494
"De 70 a 74 anos";179;207;386
"De 75 a 79 anos";133;169;302
"De 80 anos ou mais";143;197;340
"Total";7488;7808;15296
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

