 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210355 Conceição do Lago-Açu
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";936;894;1830
"De 5 a 9 anos";944;910;1854
"De 10 a 14 anos";989;901;1890
"De 15 a 19 anos";917;885;1802
"De 20 a 24 anos";748;696;1444
"De 25 a 29 anos";607;600;1207
"De 30 a 34 anos";588;567;1155
"De 35 a 39 anos";520;518;1038
"De 40 a 44 anos";413;358;771
"De 45 a 49 anos";315;280;595
"De 50 a 54 anos";246;266;512
"De 55 a 59 anos";230;236;466
"De 60 a 64 anos";209;206;415
"De 65 a 69 anos";153;119;272
"De 70 a 74 anos";110;92;202
"De 75 a 79 anos";74;77;151
"De 80 anos ou mais";69;69;138
"Total";8068;7674;15742
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

