 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320316 Laranja da Terra
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";410;396;806
"De 5 a 9 anos";460;450;910
"De 10 a 14 anos";513;478;991
"De 15 a 19 anos";546;512;1058
"De 20 a 24 anos";507;494;1001
"De 25 a 29 anos";467;445;912
"De 30 a 34 anos";454;430;884
"De 35 a 39 anos";455;405;860
"De 40 a 44 anos";399;357;756
"De 45 a 49 anos";312;307;619
"De 50 a 54 anos";273;266;539
"De 55 a 59 anos";245;253;498
"De 60 a 64 anos";202;217;419
"De 65 a 69 anos";165;166;331
"De 70 a 74 anos";124;126;250
"De 75 a 79 anos";86;107;193
"De 80 anos ou mais";61;89;150
"Total";5679;5498;11177
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

