 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316960 Tupaciguara
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";764;719;1483
"De 5 a 9 anos";817;797;1614
"De 10 a 14 anos";940;917;1857
"De 15 a 19 anos";1010;949;1959
"De 20 a 24 anos";980;904;1884
"De 25 a 29 anos";918;888;1806
"De 30 a 34 anos";919;879;1798
"De 35 a 39 anos";903;905;1808
"De 40 a 44 anos";896;904;1800
"De 45 a 49 anos";888;909;1797
"De 50 a 54 anos";786;817;1603
"De 55 a 59 anos";662;670;1332
"De 60 a 64 anos";569;590;1159
"De 65 a 69 anos";445;489;934
"De 70 a 74 anos";362;398;760
"De 75 a 79 anos";266;279;545
"De 80 anos ou mais";294;358;652
"Total";12419;12372;24791
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

