 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411830 Paranapoema
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";123;118;241
"De 5 a 9 anos";117;114;231
"De 10 a 14 anos";109;112;221
"De 15 a 19 anos";113;120;233
"De 20 a 24 anos";132;138;270
"De 25 a 29 anos";131;131;262
"De 30 a 34 anos";125;119;244
"De 35 a 39 anos";109;121;230
"De 40 a 44 anos";102;114;216
"De 45 a 49 anos";117;102;219
"De 50 a 54 anos";113;105;218
"De 55 a 59 anos";85;95;180
"De 60 a 64 anos";56;58;114
"De 65 a 69 anos";38;44;82
"De 70 a 74 anos";27;40;67
"De 75 a 79 anos";15;31;46
"De 80 anos ou mais";17;33;50
"Total";1529;1595;3124
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

