 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150815 Uruará
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2368;2277;4645
"De 5 a 9 anos";2549;2508;5057
"De 10 a 14 anos";2482;2440;4922
"De 15 a 19 anos";2449;2351;4800
"De 20 a 24 anos";2241;2203;4444
"De 25 a 29 anos";2170;2081;4251
"De 30 a 34 anos";2099;1870;3969
"De 35 a 39 anos";1766;1459;3225
"De 40 a 44 anos";1409;1100;2509
"De 45 a 49 anos";1190;895;2085
"De 50 a 54 anos";973;693;1666
"De 55 a 59 anos";790;548;1338
"De 60 a 64 anos";580;412;992
"De 65 a 69 anos";439;310;749
"De 70 a 74 anos";284;226;510
"De 75 a 79 anos";176;135;311
"De 80 anos ou mais";149;107;256
"Total";24114;21615;45729
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

