 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316045 Santo Antônio do Retiro
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";310;296;606
"De 5 a 9 anos";294;263;557
"De 10 a 14 anos";313;278;591
"De 15 a 19 anos";329;325;654
"De 20 a 24 anos";337;328;665
"De 25 a 29 anos";315;303;618
"De 30 a 34 anos";291;287;578
"De 35 a 39 anos";272;257;529
"De 40 a 44 anos";225;217;442
"De 45 a 49 anos";200;194;394
"De 50 a 54 anos";180;178;358
"De 55 a 59 anos";165;161;326
"De 60 a 64 anos";146;140;286
"De 65 a 69 anos";113;106;219
"De 70 a 74 anos";82;81;163
"De 75 a 79 anos";53;60;113
"De 80 anos ou mais";60;76;136
"Total";3685;3550;7235
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

