 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315000 Pescador
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";241;201;442
"De 5 a 9 anos";233;233;466
"De 10 a 14 anos";275;251;526
"De 15 a 19 anos";242;215;457
"De 20 a 24 anos";174;165;339
"De 25 a 29 anos";140;134;274
"De 30 a 34 anos";130;126;256
"De 35 a 39 anos";123;112;235
"De 40 a 44 anos";93;112;205
"De 45 a 49 anos";77;95;172
"De 50 a 54 anos";74;78;152
"De 55 a 59 anos";71;67;138
"De 60 a 64 anos";75;83;158
"De 65 a 69 anos";62;59;121
"De 70 a 74 anos";41;41;82
"De 75 a 79 anos";33;39;72
"De 80 anos ou mais";20;34;54
"Total";2104;2045;4149
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

