 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280350 Lagarto
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3907;3707;7614
"De 5 a 9 anos";4292;4112;8404
"De 10 a 14 anos";4994;4848;9842
"De 15 a 19 anos";4865;4873;9738
"De 20 a 24 anos";4419;4581;9000
"De 25 a 29 anos";4068;4191;8259
"De 30 a 34 anos";3620;3815;7435
"De 35 a 39 anos";3275;3611;6886
"De 40 a 44 anos";3124;3340;6464
"De 45 a 49 anos";2673;2883;5556
"De 50 a 54 anos";2068;2316;4384
"De 55 a 59 anos";1801;1978;3779
"De 60 a 64 anos";1446;1599;3045
"De 65 a 69 anos";1163;1309;2472
"De 70 a 74 anos";842;1011;1853
"De 75 a 79 anos";569;724;1293
"De 80 anos ou mais";681;898;1579
"Total";47807;49796;97603
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

