 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353370 Ocauçu
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";160;149;309
"De 5 a 9 anos";161;142;303
"De 10 a 14 anos";145;160;305
"De 15 a 19 anos";159;150;309
"De 20 a 24 anos";167;153;320
"De 25 a 29 anos";182;180;362
"De 30 a 34 anos";156;157;313
"De 35 a 39 anos";144;140;284
"De 40 a 44 anos";142;137;279
"De 45 a 49 anos";148;138;286
"De 50 a 54 anos";151;140;291
"De 55 a 59 anos";128;115;243
"De 60 a 64 anos";102;96;198
"De 65 a 69 anos";88;79;167
"De 70 a 74 anos";66;56;122
"De 75 a 79 anos";42;46;88
"De 80 anos ou mais";51;48;99
"Total";2192;2086;4278
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

