 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430870 Gaurama
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";183;194;377
"De 5 a 9 anos";219;253;472
"De 10 a 14 anos";243;258;501
"De 15 a 19 anos";263;251;514
"De 20 a 24 anos";241;237;478
"De 25 a 29 anos";206;209;415
"De 30 a 34 anos";214;218;432
"De 35 a 39 anos";246;253;499
"De 40 a 44 anos";253;245;498
"De 45 a 49 anos";221;207;428
"De 50 a 54 anos";190;189;379
"De 55 a 59 anos";154;164;318
"De 60 a 64 anos";131;146;277
"De 65 a 69 anos";120;133;253
"De 70 a 74 anos";88;114;202
"De 75 a 79 anos";56;94;150
"De 80 anos ou mais";41;66;107
"Total";3069;3231;6300
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

