 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522180 Urutaí
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";94;90;184
"De 5 a 9 anos";97;93;190
"De 10 a 14 anos";101;91;192
"De 15 a 19 anos";105;104;209
"De 20 a 24 anos";107;103;210
"De 25 a 29 anos";128;113;241
"De 30 a 34 anos";118;113;231
"De 35 a 39 anos";109;110;219
"De 40 a 44 anos";128;121;249
"De 45 a 49 anos";96;107;203
"De 50 a 54 anos";87;113;200
"De 55 a 59 anos";96;100;196
"De 60 a 64 anos";85;90;175
"De 65 a 69 anos";65;69;134
"De 70 a 74 anos";51;46;97
"De 75 a 79 anos";33;40;73
"De 80 anos ou mais";33;36;69
"Total";1533;1539;3072
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

