 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421360 Porto União
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1283;1151;2434
"De 5 a 9 anos";1329;1284;2613
"De 10 a 14 anos";1504;1429;2933
"De 15 a 19 anos";1441;1470;2911
"De 20 a 24 anos";1422;1398;2820
"De 25 a 29 anos";1316;1318;2634
"De 30 a 34 anos";1296;1262;2558
"De 35 a 39 anos";1201;1285;2486
"De 40 a 44 anos";1190;1223;2413
"De 45 a 49 anos";1162;1220;2382
"De 50 a 54 anos";984;1041;2025
"De 55 a 59 anos";800;872;1672
"De 60 a 64 anos";636;703;1339
"De 65 a 69 anos";451;552;1003
"De 70 a 74 anos";355;443;798
"De 75 a 79 anos";228;344;572
"De 80 anos ou mais";215;392;607
"Total";16813;17387;34200
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

