 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432254 Vale Real
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";179;171;350
"De 5 a 9 anos";168;161;329
"De 10 a 14 anos";191;177;368
"De 15 a 19 anos";223;205;428
"De 20 a 24 anos";221;228;449
"De 25 a 29 anos";237;235;472
"De 30 a 34 anos";250;241;491
"De 35 a 39 anos";244;254;498
"De 40 a 44 anos";222;212;434
"De 45 a 49 anos";213;200;413
"De 50 a 54 anos";209;196;405
"De 55 a 59 anos";174;186;360
"De 60 a 64 anos";139;144;283
"De 65 a 69 anos";93;113;206
"De 70 a 74 anos";61;91;152
"De 75 a 79 anos";39;57;96
"De 80 anos ou mais";32;76;108
"Total";2895;2947;5842
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

