 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313960 Mantena
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";905;863;1768
"De 5 a 9 anos";905;877;1782
"De 10 a 14 anos";916;917;1833
"De 15 a 19 anos";945;995;1940
"De 20 a 24 anos";962;1041;2003
"De 25 a 29 anos";971;1053;2024
"De 30 a 34 anos";1036;1101;2137
"De 35 a 39 anos";1029;1098;2127
"De 40 a 44 anos";971;1049;2020
"De 45 a 49 anos";912;980;1892
"De 50 a 54 anos";852;934;1786
"De 55 a 59 anos";760;820;1580
"De 60 a 64 anos";670;710;1380
"De 65 a 69 anos";511;590;1101
"De 70 a 74 anos";359;441;800
"De 75 a 79 anos";266;345;611
"De 80 anos ou mais";368;488;856
"Total";13338;14302;27640
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

