 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352850 Mairiporã
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3053;2914;5967
"De 5 a 9 anos";3096;2883;5979
"De 10 a 14 anos";3082;3000;6082
"De 15 a 19 anos";3090;3134;6224
"De 20 a 24 anos";3024;3048;6072
"De 25 a 29 anos";2634;2761;5395
"De 30 a 34 anos";2497;2566;5063
"De 35 a 39 anos";2422;2462;4884
"De 40 a 44 anos";2254;2166;4420
"De 45 a 49 anos";1906;1774;3680
"De 50 a 54 anos";1507;1467;2974
"De 55 a 59 anos";1119;1020;2139
"De 60 a 64 anos";819;801;1620
"De 65 a 69 anos";603;625;1228
"De 70 a 74 anos";456;467;923
"De 75 a 79 anos";297;370;667
"De 80 anos ou mais";151;204;355
"Total";32010;31662;63672
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

