 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316105 São Félix de Minas
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";163;148;311
"De 5 a 9 anos";187;167;354
"De 10 a 14 anos";174;175;349
"De 15 a 19 anos";176;182;358
"De 20 a 24 anos";178;160;338
"De 25 a 29 anos";155;133;288
"De 30 a 34 anos";126;118;244
"De 35 a 39 anos";127;105;232
"De 40 a 44 anos";104;84;188
"De 45 a 49 anos";74;75;149
"De 50 a 54 anos";64;71;135
"De 55 a 59 anos";68;75;143
"De 60 a 64 anos";63;70;133
"De 65 a 69 anos";59;56;115
"De 70 a 74 anos";37;35;72
"De 75 a 79 anos";27;23;50
"De 80 anos ou mais";26;22;48
"Total";1808;1699;3507
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

