 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520520 Caturaí
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";186;195;381
"De 5 a 9 anos";170;182;352
"De 10 a 14 anos";209;191;400
"De 15 a 19 anos";217;183;400
"De 20 a 24 anos";197;198;395
"De 25 a 29 anos";200;175;375
"De 30 a 34 anos";203;183;386
"De 35 a 39 anos";199;175;374
"De 40 a 44 anos";187;173;360
"De 45 a 49 anos";175;160;335
"De 50 a 54 anos";137;125;262
"De 55 a 59 anos";103;119;222
"De 60 a 64 anos";82;78;160
"De 65 a 69 anos";64;71;135
"De 70 a 74 anos";53;51;104
"De 75 a 79 anos";32;27;59
"De 80 anos ou mais";19;21;40
"Total";2433;2307;4740
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

