 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521310 Mineiros
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2074;1991;4065
"De 5 a 9 anos";2164;2043;4207
"De 10 a 14 anos";2346;2311;4657
"De 15 a 19 anos";2476;2419;4895
"De 20 a 24 anos";2678;2437;5115
"De 25 a 29 anos";2448;2245;4693
"De 30 a 34 anos";2059;2018;4077
"De 35 a 39 anos";1879;1852;3731
"De 40 a 44 anos";1682;1636;3318
"De 45 a 49 anos";1468;1417;2885
"De 50 a 54 anos";1195;1081;2276
"De 55 a 59 anos";914;832;1746
"De 60 a 64 anos";670;695;1365
"De 65 a 69 anos";503;538;1041
"De 70 a 74 anos";398;395;793
"De 75 a 79 anos";276;284;560
"De 80 anos ou mais";304;289;593
"Total";25534;24483;50017
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

