 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292665 Ribeirão do Largo
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";274;262;536
"De 5 a 9 anos";301;277;578
"De 10 a 14 anos";343;328;671
"De 15 a 19 anos";338;340;678
"De 20 a 24 anos";322;282;604
"De 25 a 29 anos";253;240;493
"De 30 a 34 anos";244;247;491
"De 35 a 39 anos";236;222;458
"De 40 a 44 anos";218;190;408
"De 45 a 49 anos";206;189;395
"De 50 a 54 anos";203;163;366
"De 55 a 59 anos";160;127;287
"De 60 a 64 anos";127;113;240
"De 65 a 69 anos";117;102;219
"De 70 a 74 anos";88;79;167
"De 75 a 79 anos";55;51;106
"De 80 anos ou mais";55;65;120
"Total";3540;3277;6817
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

