 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313570 Jequitibá
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";222;216;438
"De 5 a 9 anos";269;260;529
"De 10 a 14 anos";286;281;567
"De 15 a 19 anos";308;267;575
"De 20 a 24 anos";250;213;463
"De 25 a 29 anos";211;183;394
"De 30 a 34 anos";212;169;381
"De 35 a 39 anos";190;155;345
"De 40 a 44 anos";154;132;286
"De 45 a 49 anos";135;121;256
"De 50 a 54 anos";115;116;231
"De 55 a 59 anos";98;93;191
"De 60 a 64 anos";93;93;186
"De 65 a 69 anos";87;91;178
"De 70 a 74 anos";54;69;123
"De 75 a 79 anos";42;46;88
"De 80 anos ou mais";27;33;60
"Total";2753;2538;5291
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

