 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240185 Caiçara do Norte
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";313;283;596
"De 5 a 9 anos";345;280;625
"De 10 a 14 anos";321;289;610
"De 15 a 19 anos";318;291;609
"De 20 a 24 anos";323;268;591
"De 25 a 29 anos";286;252;538
"De 30 a 34 anos";226;230;456
"De 35 a 39 anos";212;180;392
"De 40 a 44 anos";172;187;359
"De 45 a 49 anos";158;152;310
"De 50 a 54 anos";122;118;240
"De 55 a 59 anos";111;99;210
"De 60 a 64 anos";78;92;170
"De 65 a 69 anos";59;75;134
"De 70 a 74 anos";53;60;113
"De 75 a 79 anos";29;44;73
"De 80 anos ou mais";45;68;113
"Total";3171;2968;6139
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

