 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351070 Cardoso
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";447;431;878
"De 5 a 9 anos";462;467;929
"De 10 a 14 anos";528;525;1053
"De 15 a 19 anos";581;525;1106
"De 20 a 24 anos";527;479;1006
"De 25 a 29 anos";414;430;844
"De 30 a 34 anos";384;420;804
"De 35 a 39 anos";415;432;847
"De 40 a 44 anos";400;424;824
"De 45 a 49 anos";348;375;723
"De 50 a 54 anos";307;333;640
"De 55 a 59 anos";272;319;591
"De 60 a 64 anos";249;268;517
"De 65 a 69 anos";210;198;408
"De 70 a 74 anos";153;157;310
"De 75 a 79 anos";118;124;242
"De 80 anos ou mais";73;85;158
"Total";5888;5992;11880
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

