 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251274 Riachão
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";139;135;274
"De 5 a 9 anos";154;148;302
"De 10 a 14 anos";170;159;329
"De 15 a 19 anos";172;175;347
"De 20 a 24 anos";155;163;318
"De 25 a 29 anos";144;142;286
"De 30 a 34 anos";141;132;273
"De 35 a 39 anos";120;113;233
"De 40 a 44 anos";90;102;192
"De 45 a 49 anos";77;86;163
"De 50 a 54 anos";73;67;140
"De 55 a 59 anos";58;63;121
"De 60 a 64 anos";50;59;109
"De 65 a 69 anos";44;57;101
"De 70 a 74 anos";30;45;75
"De 75 a 79 anos";21;41;62
"De 80 anos ou mais";25;55;80
"Total";1663;1742;3405
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

