 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430850 Frederico Westphalen
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1203;1156;2359
"De 5 a 9 anos";1294;1248;2542
"De 10 a 14 anos";1324;1280;2604
"De 15 a 19 anos";1343;1339;2682
"De 20 a 24 anos";1084;1147;2231
"De 25 a 29 anos";939;1046;1985
"De 30 a 34 anos";1033;1093;2126
"De 35 a 39 anos";976;1110;2086
"De 40 a 44 anos";1015;993;2008
"De 45 a 49 anos";861;815;1676
"De 50 a 54 anos";646;711;1357
"De 55 a 59 anos";503;511;1014
"De 60 a 64 anos";382;470;852
"De 65 a 69 anos";301;362;663
"De 70 a 74 anos";198;292;490
"De 75 a 79 anos";161;221;382
"De 80 anos ou mais";69;123;192
"Total";13332;13917;27249
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

