 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220640 Monsenhor Gil
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";381;385;766
"De 5 a 9 anos";424;444;868
"De 10 a 14 anos";501;504;1005
"De 15 a 19 anos";480;502;982
"De 20 a 24 anos";491;483;974
"De 25 a 29 anos";464;459;923
"De 30 a 34 anos";422;400;822
"De 35 a 39 anos";338;338;676
"De 40 a 44 anos";282;307;589
"De 45 a 49 anos";266;286;552
"De 50 a 54 anos";238;251;489
"De 55 a 59 anos";221;234;455
"De 60 a 64 anos";199;213;412
"De 65 a 69 anos";168;177;345
"De 70 a 74 anos";135;153;288
"De 75 a 79 anos";91;110;201
"De 80 anos ou mais";109;122;231
"Total";5210;5368;10578
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

