 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150810 Tucuruí
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5180;5160;10340
"De 5 a 9 anos";4875;4972;9847
"De 10 a 14 anos";4813;4838;9651
"De 15 a 19 anos";4807;4872;9679
"De 20 a 24 anos";4288;4312;8600
"De 25 a 29 anos";3438;3494;6932
"De 30 a 34 anos";2886;2869;5755
"De 35 a 39 anos";2436;2521;4957
"De 40 a 44 anos";2143;2120;4263
"De 45 a 49 anos";1825;1596;3421
"De 50 a 54 anos";1273;1060;2333
"De 55 a 59 anos";874;750;1624
"De 60 a 64 anos";665;575;1240
"De 65 a 69 anos";466;418;884
"De 70 a 74 anos";314;273;587
"De 75 a 79 anos";203;165;368
"De 80 anos ou mais";163;198;361
"Total";40649;40193;80842
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

