 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292460 Pindobaçu
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";853;814;1667
"De 5 a 9 anos";888;809;1697
"De 10 a 14 anos";924;830;1754
"De 15 a 19 anos";879;853;1732
"De 20 a 24 anos";844;852;1696
"De 25 a 29 anos";772;794;1566
"De 30 a 34 anos";703;757;1460
"De 35 a 39 anos";688;742;1430
"De 40 a 44 anos";670;673;1343
"De 45 a 49 anos";625;608;1233
"De 50 a 54 anos";556;527;1083
"De 55 a 59 anos";465;402;867
"De 60 a 64 anos";382;367;749
"De 65 a 69 anos";337;332;669
"De 70 a 74 anos";266;256;522
"De 75 a 79 anos";170;176;346
"De 80 anos ou mais";168;222;390
"Total";10190;10014;20204
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

