 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220779 Pau D'Arco do Piauí
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";202;188;390
"De 5 a 9 anos";206;177;383
"De 10 a 14 anos";196;179;375
"De 15 a 19 anos";210;192;402
"De 20 a 24 anos";173;151;324
"De 25 a 29 anos";127;108;235
"De 30 a 34 anos";90;82;172
"De 35 a 39 anos";89;82;171
"De 40 a 44 anos";83;87;170
"De 45 a 49 anos";89;87;176
"De 50 a 54 anos";81;73;154
"De 55 a 59 anos";66;61;127
"De 60 a 64 anos";56;53;109
"De 65 a 69 anos";46;47;93
"De 70 a 74 anos";32;31;63
"De 75 a 79 anos";19;18;37
"De 80 anos ou mais";24;22;46
"Total";1789;1638;3427
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

