 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170290 Axixá do Tocantins
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";446;426;872
"De 5 a 9 anos";455;415;870
"De 10 a 14 anos";462;436;898
"De 15 a 19 anos";438;447;885
"De 20 a 24 anos";452;432;884
"De 25 a 29 anos";430;414;844
"De 30 a 34 anos";380;389;769
"De 35 a 39 anos";359;372;731
"De 40 a 44 anos";300;317;617
"De 45 a 49 anos";245;250;495
"De 50 a 54 anos";220;241;461
"De 55 a 59 anos";159;200;359
"De 60 a 64 anos";131;159;290
"De 65 a 69 anos";115;133;248
"De 70 a 74 anos";93;95;188
"De 75 a 79 anos";71;73;144
"De 80 anos ou mais";80;90;170
"Total";4836;4889;9725
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

