 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350910 Caiuá
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";197;176;373
"De 5 a 9 anos";187;180;367
"De 10 a 14 anos";248;202;450
"De 15 a 19 anos";246;205;451
"De 20 a 24 anos";181;172;353
"De 25 a 29 anos";169;166;335
"De 30 a 34 anos";167;162;329
"De 35 a 39 anos";192;161;353
"De 40 a 44 anos";130;133;263
"De 45 a 49 anos";127;113;240
"De 50 a 54 anos";108;102;210
"De 55 a 59 anos";86;82;168
"De 60 a 64 anos";85;76;161
"De 65 a 69 anos";65;52;117
"De 70 a 74 anos";46;35;81
"De 75 a 79 anos";39;32;71
"De 80 anos ou mais";19;29;48
"Total";2292;2078;4370
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

