 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410720 Dois Vizinhos
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1506;1440;2946
"De 5 a 9 anos";1671;1634;3305
"De 10 a 14 anos";1701;1699;3400
"De 15 a 19 anos";1693;1689;3382
"De 20 a 24 anos";1542;1508;3050
"De 25 a 29 anos";1351;1397;2748
"De 30 a 34 anos";1319;1420;2739
"De 35 a 39 anos";1350;1383;2733
"De 40 a 44 anos";1195;1190;2385
"De 45 a 49 anos";969;985;1954
"De 50 a 54 anos";763;775;1538
"De 55 a 59 anos";574;585;1159
"De 60 a 64 anos";431;480;911
"De 65 a 69 anos";353;375;728
"De 70 a 74 anos";238;281;519
"De 75 a 79 anos";155;208;363
"De 80 anos ou mais";116;170;286
"Total";16927;17219;34146
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

