 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430558 Colinas
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";52;49;101
"De 5 a 9 anos";55;52;107
"De 10 a 14 anos";62;45;107
"De 15 a 19 anos";68;43;111
"De 20 a 24 anos";53;65;118
"De 25 a 29 anos";66;80;146
"De 30 a 34 anos";92;72;164
"De 35 a 39 anos";87;87;174
"De 40 a 44 anos";79;71;150
"De 45 a 49 anos";78;89;167
"De 50 a 54 anos";86;83;169
"De 55 a 59 anos";90;91;181
"De 60 a 64 anos";96;71;167
"De 65 a 69 anos";76;89;165
"De 70 a 74 anos";66;73;139
"De 75 a 79 anos";46;57;103
"De 80 anos ou mais";60;106;166
"Total";1212;1223;2435
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

