 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210520 Igarapé Grande
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";568;550;1118
"De 5 a 9 anos";554;557;1111
"De 10 a 14 anos";562;563;1125
"De 15 a 19 anos";630;619;1249
"De 20 a 24 anos";586;538;1124
"De 25 a 29 anos";418;356;774
"De 30 a 34 anos";307;297;604
"De 35 a 39 anos";286;314;600
"De 40 a 44 anos";248;286;534
"De 45 a 49 anos";222;228;450
"De 50 a 54 anos";183;212;395
"De 55 a 59 anos";160;166;326
"De 60 a 64 anos";127;147;274
"De 65 a 69 anos";108;119;227
"De 70 a 74 anos";80;93;173
"De 75 a 79 anos";52;72;124
"De 80 anos ou mais";69;88;157
"Total";5160;5205;10365
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

