 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520570 Córrego do Ouro
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";107;128;235
"De 5 a 9 anos";137;139;276
"De 10 a 14 anos";156;155;311
"De 15 a 19 anos";133;118;251
"De 20 a 24 anos";132;137;269
"De 25 a 29 anos";120;119;239
"De 30 a 34 anos";120;133;253
"De 35 a 39 anos";117;105;222
"De 40 a 44 anos";99;92;191
"De 45 a 49 anos";94;89;183
"De 50 a 54 anos";72;73;145
"De 55 a 59 anos";77;73;150
"De 60 a 64 anos";63;52;115
"De 65 a 69 anos";47;35;82
"De 70 a 74 anos";23;21;44
"De 75 a 79 anos";14;9;23
"De 80 anos ou mais";12;14;26
"Total";1523;1492;3015
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

