 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317107 Veredinha
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";250;235;485
"De 5 a 9 anos";315;295;610
"De 10 a 14 anos";351;331;682
"De 15 a 19 anos";347;329;676
"De 20 a 24 anos";285;255;540
"De 25 a 29 anos";225;165;390
"De 30 a 34 anos";194;160;354
"De 35 a 39 anos";169;175;344
"De 40 a 44 anos";167;148;315
"De 45 a 49 anos";151;124;275
"De 50 a 54 anos";123;123;246
"De 55 a 59 anos";87;101;188
"De 60 a 64 anos";70;81;151
"De 65 a 69 anos";58;66;124
"De 70 a 74 anos";40;52;92
"De 75 a 79 anos";28;39;67
"De 80 anos ou mais";19;35;54
"Total";2879;2714;5593
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

