 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240220 Canguaretama
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1595;1553;3148
"De 5 a 9 anos";1861;1793;3654
"De 10 a 14 anos";1743;1747;3490
"De 15 a 19 anos";1727;1720;3447
"De 20 a 24 anos";1486;1435;2921
"De 25 a 29 anos";1193;1166;2359
"De 30 a 34 anos";1077;1066;2143
"De 35 a 39 anos";962;961;1923
"De 40 a 44 anos";898;821;1719
"De 45 a 49 anos";629;594;1223
"De 50 a 54 anos";462;456;918
"De 55 a 59 anos";396;396;792
"De 60 a 64 anos";332;367;699
"De 65 a 69 anos";247;329;576
"De 70 a 74 anos";180;242;422
"De 75 a 79 anos";129;177;306
"De 80 anos ou mais";209;222;431
"Total";15126;15045;30171
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

