 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353420 Orindiúva
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";271;257;528
"De 5 a 9 anos";253;234;487
"De 10 a 14 anos";247;245;492
"De 15 a 19 anos";290;270;560
"De 20 a 24 anos";290;297;587
"De 25 a 29 anos";314;328;642
"De 30 a 34 anos";333;291;624
"De 35 a 39 anos";295;270;565
"De 40 a 44 anos";253;257;510
"De 45 a 49 anos";227;205;432
"De 50 a 54 anos";172;159;331
"De 55 a 59 anos";145;142;287
"De 60 a 64 anos";102;102;204
"De 65 a 69 anos";68;72;140
"De 70 a 74 anos";51;58;109
"De 75 a 79 anos";43;38;81
"De 80 anos ou mais";40;48;88
"Total";3394;3273;6667
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

