 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170625 Crixás do Tocantins
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;53;125
"De 5 a 9 anos";91;94;185
"De 10 a 14 anos";83;80;163
"De 15 a 19 anos";63;59;122
"De 20 a 24 anos";64;43;107
"De 25 a 29 anos";62;67;129
"De 30 a 34 anos";79;63;142
"De 35 a 39 anos";62;53;115
"De 40 a 44 anos";57;44;101
"De 45 a 49 anos";38;43;81
"De 50 a 54 anos";44;47;91
"De 55 a 59 anos";34;34;68
"De 60 a 64 anos";25;29;54
"De 65 a 69 anos";20;17;37
"De 70 a 74 anos";18;8;26
"De 75 a 79 anos";9;7;16
"De 80 anos ou mais";10;9;19
"Total";831;750;1581
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

